document;year;president;party;sentence;word_scores;compound;pos;neu;neg;but_count
1969-Nixon;1969;Nixon;Republican;no people has ever been so close to the achievement of a just and abundant society, or so possessed of the will to achieve it.;{-1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,296;0,000;0,916;0,084;0
1969-Nixon;1969;Nixon;Republican;because our strengths are so great, we can afford to appraise our weaknesses with candor and to approach them with hope.;{0, 0, 1.7, 0, 0, 3.393, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 1.9};0,817;0,339;0,576;0,085;0
1969-Nixon;1969;Nixon;Republican;standing in this same place a third of a century ago, franklin delano roosevelt addressed a nation ravaged by depression and gripped in fear.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, -2.2};-0,785;0,000;0,761;0,239;0
1969-Nixon;1969;Nixon;Republican;"he could say in surveying the nation's troubles: ""they concern, thank god, only material things.""";{0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 1.5, 1.1, 0, 0, 0};0,153;0,235;0,612;0,153;0
1969-Nixon;1969;Nixon;Republican;our crisis today is the reverse.;{0, -3.1, 0, 0, 0, 0};-0,625;0,000;0,549;0,451;0
1969-Nixon;1969;Nixon;Republican;"we have found ourselves rich in goods, but ragged in spirit; reaching with magnificent precision for the moon, but falling into raucous discord on earth.";{0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 1.05, 1.2, 0, 4.35, 0, 0, 0, 0, 0, -0.9, 0, 0, -2.55, 0, 0};0,754;0,327;0,523;0,150;2
1969-Nixon;1969;Nixon;Republican;we are caught in war, wanting peace.;{0, 0, 0, 0, -2.9, 0, 2.5};-0,103;0,282;0,403;0,315;0
1969-Nixon;1969;Nixon;Republican;we are torn by division, wanting unity.;{0, 0, -1, 0, 0, 0, 0};-0,250;0,000;0,750;0,250;0
1969-Nixon;1969;Nixon;Republican;we see around us empty lives, wanting fulfillment.;{0, 0, 0, 0, -0.8, 0, 0, 0};-0,202;0,000;0,795;0,205;0
1969-Nixon;1969;Nixon;Republican;we see tasks that need doing, waiting for hands to do them.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;to a crisis of the spirit, we need an answer of the spirit.;{0, 0, -3.1, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0.7};-0,402;0,194;0,571;0,234;0
1969-Nixon;1969;Nixon;Republican;to find that answer, we need only look within ourselves.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;"when we listen to ""the better angels of our nature,"" we find that they celebrate the simple things, the basic things  -  such as goodness, decency, love, kindness.";{0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3.2, 2};0,950;0,422;0,578;0,000;0
1969-Nixon;1969;Nixon;Republican;greatness comes in simple trappings.;{0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;the simple things are the ones most needed today if we are to surmount what divides us, and cement what unites us.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;to lower our voices would be a simple thing.;{0, -1.2, 0, 0, 0, 0, 0, 0, 0};-0,296;0,000;0,784;0,216;0
1969-Nixon;1969;Nixon;Republican;"in these difficult years, america has suffered from a fever of words; from inflated rhetoric that promises more than it can deliver; from angry rhetoric that fans discontents into hatreds; from bombastic rhetoric that postures instead of persuading.";{0, 0, -1.5, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,751;0,057;0,746;0,197;0
1969-Nixon;1969;Nixon;Republican;we cannot learn from one another until we stop shouting at one another  -  until we speak quietly enough so that our words can be heard as well as our voices.;{0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0};-0,026;0,063;0,871;0,066;0
1969-Nixon;1969;Nixon;Republican;for its part, government will listen.;{0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;we will strive to listen in new ways  -  to the voices of quiet anguish, the voices that speak without words, the voices of the heart - to the injured voices, the anxious voices, the voices that have despaired of being heard.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, -1, 0, 0, 0, 0, 0, -2.7, 0, 0, 0};-0,906;0,000;0,755;0,245;0
1969-Nixon;1969;Nixon;Republican;those who have been left out, we will try to bring in.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;those left behind, we will help to catch up.;{0, 0, 0, 0, 0, 1.7, 0, 0, 0};0,402;0,252;0,748;0,000;0
1969-Nixon;1969;Nixon;Republican;for all of our people, we will set as our goal the decent order that makes progress possible and our lives secure.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 1.4};0,637;0,206;0,794;0,000;0
1969-Nixon;1969;Nixon;Republican;as we reach toward our hopes, our task is to build on what has gone before  -  not turning away from the old, but turning toward the new.;{0, 0, 0.05, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,238;0,102;0,898;0,000;1
1969-Nixon;1969;Nixon;Republican;in this past third of a century, government has passed more laws, spent more money, initiated more programs, than in all our previous history.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;"in pursuing our goals of full employment, better housing, excellence in education; in rebuilding our cities and improving our rural areas; in protecting our environment and enhancing the quality of life  -  in all these and more, we will and must pres urgently forward.";{0, 0, 0, 0, 0, 0, 0, 1.9, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,869;0,193;0,807;0,000;0
1969-Nixon;1969;Nixon;Republican;we shall plan now for the day when our wealth can be transferred from the destruction of war abroad to the urgent needs of our people at home.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, -2.7, 0, -2.9, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0};-0,557;0,137;0,656;0,208;0
1969-Nixon;1969;Nixon;Republican;the american dream does not come to those who fall asleep.;{0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0};0,250;0,167;0,833;0,000;0
1969-Nixon;1969;Nixon;Republican;but we are approaching the limits of what government alone can do.;{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0};-0,361;0,000;0,815;0,185;1
1969-Nixon;1969;Nixon;Republican;our greatest need now is to reach beyond government, and to enlist the legions of the concerned and the committed.;{0, 3.2, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1};0,751;0,303;0,697;0,000;0
1969-Nixon;1969;Nixon;Republican;what has to be done, has to be done by government and people together or it will not be done at all.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;"the lesson of past agony is that without the people we can do nothing; with the people we can do everything.";{0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};-0,421;0,000;0,877;0,123;0
1969-Nixon;1969;Nixon;Republican;to match the magnitude of our tasks, we need the energies of our people  -  enlisted not only in grand enterprises, but more importantly in those small, splendid efforts that make headlines in the neighborhood newspaper instead of the national journal.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, -0.74, 0, 0, 0, 2.3895, 0, 0, 0, 4.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,852;0,206;0,759;0,036;1
1969-Nixon;1969;Nixon;Republican;with these, we can build a great cathedral of the spirit  -  each of us raising it one stone at a time, as he reaches out to his neighbor, helping, caring, doing.;{0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 1.2, 2.2, 0};0,886;0,315;0,685;0,000;0
1969-Nixon;1969;Nixon;Republican;i do not offer a life of uninspiring ease.;{0, 0, 0, 0, 0, 0, 0, 0, 1.5};0,361;0,238;0,762;0,000;0
1969-Nixon;1969;Nixon;Republican;i do not call for a life of grim sacrifice.;{0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0};-0,572;0,000;0,709;0,291;0
1969-Nixon;1969;Nixon;Republican;i ask you to join in a high adventure  -  one as rich as humanity itself, and as exciting as the times we live in.;{0, 0, 0, 0, 1.2, 0, 0, 0, 1.3, 0, 0, 0, 2.6, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0};0,883;0,350;0,650;0,000;0
1969-Nixon;1969;Nixon;Republican;the essence of freedom is that each of us shares in the shaping of his own destiny.;{0, 0, 0, 3.2, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0};0,751;0,299;0,701;0,000;0
1969-Nixon;1969;Nixon;Republican;until he has been part of a cause larger than himself, no man is truly whole.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 1.9, 0};0,178;0,152;0,733;0,115;0
1969-Nixon;1969;Nixon;Republican;"the way to fulfillment is in the use of our talents; we achieve nobility in the spirit that inspires that use.";{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0.7, 0, 1.9, 0, 0};0,765;0,297;0,703;0,000;0
1969-Nixon;1969;Nixon;Republican;as we measure what can be done, we shall promise only what we know we can produce, but as we chart our goals we shall be lifted by our dreams.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55};0,637;0,157;0,843;0,000;1
1969-Nixon;1969;Nixon;Republican;no man can be fully free while his neighbor is not.;{-1.2, 0, 0, 0, 0, 2.593, 0, 0, 0, 0, 0};0,338;0,243;0,608;0,149;0
1969-Nixon;1969;Nixon;Republican;to go forward at all is to go forward together.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;this means black and white together, as one nation, not two.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;the laws have caught up with our conscience.;{0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;what remains is to give life to what is in the law: to ensure at last that as all are born equal in dignity before god, all are born equal in dignity before man.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 1.1, 0, 0, 0, 0, 0, 1.7, 0, 0};0,844;0,252;0,748;0,000;0
1969-Nixon;1969;Nixon;Republican;as we learn to go forward together at home, let us also seek to go forward together with all mankind.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;"let us take as our goal: where peace is unknown, make it welcome; where peace is fragile, make it strong; where peace is temporary, make it permanent.";{0, 0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 2, 0, 2.5, 0, 0, 0, 0, 2.3, 0, 2.5, 0, 0, 0, 0, 0};0,950;0,433;0,567;0,000;0
1969-Nixon;1969;Nixon;Republican;after a period of confrontation, we are entering an era of negotiation.;{0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0};-0,318;0,000;0,827;0,173;0
1969-Nixon;1969;Nixon;Republican;let all nations know that during this administration our lines of communication will be open.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;we seek an open world  -  open to ideas, open to the exchange of goods and people  -  a world in which no people, great or small, will live in angry isolation.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.294, 0, 0, 0, 0, 0, -2.3, -1.7};-0,852;0,000;0,757;0,243;0
1969-Nixon;1969;Nixon;Republican;we cannot expect to make everyone our friend, but we can try to make no one our enemy.;{0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, -3.75};-0,754;0,085;0,609;0,306;1
1969-Nixon;1969;Nixon;Republican;those who would be our adversaries, we invite to a peaceful competition  -  not in conquering territory or extending dominion, but in enriching the life of man.;{0, 0, 0, 0, 0, -0.5, 0, 0.3, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,226;0,118;0,830;0,052;1
1969-Nixon;1969;Nixon;Republican;as we explore the reaches of space, let us go to the new worlds together  -  not as new worlds to be conquered, but as a new adventure to be shared.;{0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 2.1};0,731;0,203;0,797;0,000;1
1969-Nixon;1969;Nixon;Republican;with those who are willing to join, let us cooperate to reduce the burden of arms, to strengthen the structure of peace, to lift up the poor and the hungry.;{0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 1.3, 0, 0, 0, 2.5, 0, 0, 0, 0, -2.1, 0, 0, 0};0,250;0,205;0,641;0,154;0
1969-Nixon;1969;Nixon;Republican;but to all those who would be tempted by weakness, let us leave no doubt that we will be as strong as we need to be for as long as we need to be.;{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, -0.3, 0, 1.665, 0, 0, 0, 0, 0, 3.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,479;0,169;0,712;0,119;1
1969-Nixon;1969;Nixon;Republican;over the past twenty years, since i first came to this capital as a freshman congressman, i have visited most of the nations of the world.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;i have come to know the leaders of the world, and the great forces, the hatreds, the fears that divide the world.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, -1.8, 0, 0, 0, 0};0,318;0,152;0,743;0,104;0
1969-Nixon;1969;Nixon;Republican;i know that peace does not come through wishing for it  -  that there is no substitute for days and even years of patient and prolonged diplomacy.;{0, 0, 0, 2.5, 0, 0, 0, 0, -0.666, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,162;0,112;0,765;0,123;0
1969-Nixon;1969;Nixon;Republican;i also know the people of the world.;{0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;i have seen the hunger of a homeless child, the pain of a man wounded in battle, the grief of a mother who has lost her son.;{0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, -1.6, 0, -2.2, 0, 0, 0, 0, 0, -1.3, 0, 0};-0,908;0,000;0,621;0,379;0
1969-Nixon;1969;Nixon;Republican;i know these have no ideology, no race.;{0, 0, 0, 0, 0, 0, 0.888, 0};0,223;0,212;0,788;0,000;0
1969-Nixon;1969;Nixon;Republican;i know america.;{0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;i know the heart of america is good.;{0, 0, 0, 0, 0, 0, 0, 1.9};0,440;0,293;0,707;0,000;0
1969-Nixon;1969;Nixon;Republican;i speak from my own heart, and the heart of my country, the deep concern we have for those who suffer, and those who sorrow.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, -2.4};-0,785;0,000;0,769;0,231;0
1969-Nixon;1969;Nixon;Republican;i have taken an oath today in the presence of god and my countrymen to uphold and defend the constitution of the united states.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0};0,599;0,182;0,818;0,000;0
1969-Nixon;1969;Nixon;Republican;to that oath i now add this sacred commitment: i shall consecrate my office, my energies, and all the wisdom i can summon, to the cause of peace among nations.;{0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 2.5, 0, 0};0,886;0,305;0,695;0,000;0
1969-Nixon;1969;Nixon;Republican;"let this message be heard by strong and weak alike:  the peace we seek to win is not victory over any other people, but the peace that comes ""with healing in its wings""; with compassion for those who have suffered; with understanding for those who have opposed us; with the opportunity for all the peoples of this earth to choose their own destiny.";{0, 0, 0, 0, 0, 0, 1.15, 0, -0.95, 0, 0, 1.25, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, -3.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,919;0,239;0,683;0,078;1
1969-Nixon;1969;Nixon;Republican;only a few short weeks ago, we shared the glory of man's first sight of the world as god sees it, as a single sphere reflecting light in the darkness.;{0, 0, 0, 0, 0, 0, 0, 1.4, 0, 2.5, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1};0,718;0,222;0,722;0,056;0
1969-Nixon;1969;Nixon;Republican;as the apollo astronauts flew over the moon's gray surface on christmas eve, they spoke to us of the beauty of earth  -  and in that voice so clear across the lunar distance, we heard them invoke god's blessing on its goodness.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 1.893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 2};0,917;0,253;0,747;0,000;0
1969-Nixon;1969;Nixon;Republican;"in that moment, their view from the moon moved poet archibald macleish to write:  ""to see the earth as it truly is, small and blue and beautiful in that eternal silence where it floats, is to see ourselves as riders on the earth together, brothers on that bright loveliness in the eternal cold  -  brothers who know now they are truly brothers.""";{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0};0,912;0,178;0,822;0,000;0
1969-Nixon;1969;Nixon;Republican;"in that moment of surpassing technological triumph, men turned their thoughts toward home and humanity  -  seeing in that far perspective that man's destiny on earth is not divisible; telling us that however far we reach into the cosmos, our destiny lies not in the stars but on earth itself, in our own hands, in our own hearts.";{0, 0, 0, 0, 0, 0, 1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,052;0,052;0,917;0,032;1
1969-Nixon;1969;Nixon;Republican;we have endured a long night of the american spirit.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7};0,178;0,159;0,841;0,000;0
1969-Nixon;1969;Nixon;Republican;but as our eyes catch the dimness of the first rays of dawn, let us not curse the remaining dark.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.775, 0, 0, 0};0,582;0,166;0,834;0,000;1
1969-Nixon;1969;Nixon;Republican;let us gather the light.;{0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1969-Nixon;1969;Nixon;Republican;our destiny offers, not the cup of despair, but the chalice of opportunity.;{0, 0, 0, 0, 0, 0, 0, -0.65, 0, 0, 0, 0, 2.7};0,468;0,226;0,673;0,101;1
1969-Nixon;1969;Nixon;Republican;"so let us seize it, not in fear, but in gladness  -  and, ""riders on the earth together,"" let us go forward, firm in our faith, steadfast in our purpose, cautious of the dangers; but sustained by our confidence in the will of god and the promise of man.";{0, 0, 0, 0, 0, 0, 0, 0.814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 1.5, 0, 0, 0, -0.6, 0, 0, -3.3, 0, 0, 0, 0, 3.45, 0, 0, 0, 0, 1.65, 0, 0, 1.95, 0, 0};0,903;0,278;0,631;0,091;2
1973-Nixon;1973;Nixon;Republican;mr. vice president, mr. speaker, mr. chief justice, senator cook, mrs. eisenhower, and my fellow citizens of this great and good country we share together:  when we met here four years ago, america was bleak in spirit, depressed by the prospect of seemingly endless war abroad and of destructive conflict at home.;{0, 0, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 1.9, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, -2.3, 0, 0, 1.2, 0, 0, 0, -2.9, 0, 0, 0, -3, -1.3, 0, 0};0,250;0,229;0,583;0,188;0
1973-Nixon;1973;Nixon;Republican;as we meet here today, we stand on the threshold of a new era of peace in the world.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0};0,542;0,163;0,837;0,000;0
1973-Nixon;1973;Nixon;Republican;the central question before us is: how shall we use that peace?;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5};0,542;0,241;0,759;0,000;0
1973-Nixon;1973;Nixon;Republican;let us resolve that this era we are about to enter will not be what other postwar periods have so often been: a time of retreat and isolation that leads to stagnation at home and invites new danger abroad.;{0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0};-0,402;0,097;0,769;0,134;0
1973-Nixon;1973;Nixon;Republican;let us resolve that this will be what it can become: a time of great responsibilities greatly borne, in which we renew the spirit and the promise of america as we enter our third century as a nation.;{0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,866;0,239;0,761;0,000;0
1973-Nixon;1973;Nixon;Republican;this past year saw far-reaching results from our new policies for peace.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5};0,542;0,241;0,759;0,000;0
1973-Nixon;1973;Nixon;Republican;by continuing to revitalize our traditional friendships, and by our missions to peking and to moscow, we were able to establish the base for a new and more durable pattern of relationships among the nations of the world.;{0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,382;0,066;0,934;0,000;0
1973-Nixon;1973;Nixon;Republican;because of america's bold initiatives, 1972 will be long remembered as the year of the greatest progress since the end of world war ii toward a lasting peace in the world.;{0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2, 1.8, 0, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, 2.5, 0, 0, 0};0,848;0,305;0,605;0,091;0
1973-Nixon;1973;Nixon;Republican;the peace we seek in the world is not the flimsy peace which is merely an interlude between wars, but a peace which can endure for generations to come.;{0, 1.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.925, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 3.75, 0, 0, 0, 0, 0, 0, 0};0,582;0,193;0,690;0,117;1
1973-Nixon;1973;Nixon;Republican;it is important that we understand both the necessity and the limitations of america's role in maintaining that peace.;{0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5};0,649;0,238;0,762;0,000;0
1973-Nixon;1973;Nixon;Republican;unless we in america work to preserve the peace, there will be no peace.;{0, 0, 0, 0, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, -1.85};0,166;0,191;0,654;0,155;0
1973-Nixon;1973;Nixon;Republican;unless we in america work to preserve freedom, there will be no freedom.;{0, 0, 0, 0, 0, 0, 0, 3.2, 0, 0, 0, 0, -2.368};0,210;0,226;0,592;0,181;0
1973-Nixon;1973;Nixon;Republican;but let us clearly understand the new nature of america's role, as a result of the new policies we have adopted over these past four years.;{0, 0, 0, 2.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,550;0,124;0,876;0,000;1
1973-Nixon;1973;Nixon;Republican;we shall respect our treaty commitments.;{0, 0, 2.1, 0, 0, 0.5};0,557;0,535;0,465;0,000;0
1973-Nixon;1973;Nixon;Republican;we shall support vigorously the principle that no country has the right to impose its will or rule on another by force.;{0, 0, 1.7, 0.5, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0};-0,052;0,158;0,677;0,165;0
1973-Nixon;1973;Nixon;Republican;we shall continue, in this era of negotiation, to work for the limitation of nuclear arms, and to reduce the danger of confrontation between the great powers.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, -1.3, 0, 0, 3.1, 0};-0,421;0,117;0,657;0,226;0
1973-Nixon;1973;Nixon;Republican;we shall do our share in defending peace and freedom in the world.;{0, 0, 0, 0, 1.2, 0, 0, 2.5, 0, 3.2, 0, 0, 0};0,872;0,497;0,503;0,000;0
1973-Nixon;1973;Nixon;Republican;but we shall expect others to do their share.;{0, 0, 0, 0, 0, 0, 0, 0, 1.8};0,421;0,259;0,741;0,000;1
